graph_class_id,count,frequency
3375,27,1.9622686267259243e-06
3376,7,5.08736310632647e-07
3377,17,1.2355024686792856e-06
3378,24,1.7442387793119327e-06
3379,10,7.267661580466386e-07
3380,16,1.1628258528746217e-06
3381,6,4.360596948279832e-07
3382,1,7.267661580466386e-08
3383,5,3.633830790233193e-07
3384,52,3.779184021842521e-06
3385,1,7.267661580466386e-08
3386,17,1.2355024686792856e-06
3387,2,1.4535323160932772e-07
3388,2,1.4535323160932772e-07
3389,7,5.08736310632647e-07
3390,2,1.4535323160932772e-07
3391,14,1.017472621265294e-06
3392,1,7.267661580466386e-08
3393,2,1.4535323160932772e-07
3394,4,2.9070646321865544e-07
3395,1,7.267661580466386e-08
3396,16,1.1628258528746217e-06
3397,27,1.9622686267259243e-06
3398,24,1.7442387793119327e-06
3399,21,1.526208931897941e-06
3400,21,1.526208931897941e-06
3401,2,1.4535323160932772e-07
3402,25,1.8169153951165966e-06
3403,12,8.721193896559664e-07
3404,119,8.648517280755e-06
3405,4,2.9070646321865544e-07
3406,2,1.4535323160932772e-07
3407,59,4.287920332475168e-06
3408,8,5.814129264373109e-07
3409,22,1.598885547702605e-06
3410,44,3.19777109540521e-06
3411,8,5.814129264373109e-07
3412,52,3.779184021842521e-06
3413,19,1.3808557002886134e-06
3414,1,7.267661580466386e-08
3415,1,7.267661580466386e-08
3416,11,7.994427738513025e-07
3417,1,7.267661580466386e-08
3418,10,7.267661580466386e-07
3419,23,1.6715621635072688e-06
3420,41,2.9797412479912185e-06
3421,4,2.9070646321865544e-07
3422,26,1.8895920109212605e-06
3423,22,1.598885547702605e-06
3424,31,2.25297508994458e-06
3425,4,2.9070646321865544e-07
3426,1,7.267661580466386e-08
3427,2,1.4535323160932772e-07
3428,21,1.526208931897941e-06
3429,43,3.125094479600546e-06
3430,1,7.267661580466386e-08
3431,5,3.633830790233193e-07
3432,2,1.4535323160932772e-07
3433,2,1.4535323160932772e-07
3434,10,7.267661580466386e-07
3435,1,7.267661580466386e-08
3436,1,7.267661580466386e-08
3437,4,2.9070646321865544e-07
3438,6,4.360596948279832e-07
3439,47,3.4158009428192014e-06
3440,17,1.2355024686792856e-06
3441,4,2.9070646321865544e-07
3442,4,2.9070646321865544e-07
3443,2,1.4535323160932772e-07
3444,4,2.9070646321865544e-07
3445,34,2.4710049373585712e-06
3446,2,1.4535323160932772e-07
3447,1,7.267661580466386e-08
3448,31,2.25297508994458e-06
3449,11,7.994427738513025e-07
3450,1,7.267661580466386e-08
3451,3,2.180298474139916e-07
3452,15,1.0901492370699579e-06
3453,11,7.994427738513025e-07
3454,3,2.180298474139916e-07
3455,10,7.267661580466386e-07
3456,9,6.540895422419747e-07
3457,4,2.9070646321865544e-07
3458,23,1.6715621635072688e-06
3459,11,7.994427738513025e-07
3460,4,2.9070646321865544e-07
3461,2,1.4535323160932772e-07
3462,41,2.9797412479912185e-06
3463,7,5.08736310632647e-07
3464,3,2.180298474139916e-07
3465,3,2.180298474139916e-07
3466,1,7.267661580466386e-08
3467,15,1.0901492370699579e-06
3468,1,7.267661580466386e-08
3469,1,7.267661580466386e-08
3470,20,1.4535323160932772e-06
3471,1,7.267661580466386e-08
3472,6,4.360596948279832e-07
3473,25,1.8169153951165966e-06
3474,11,7.994427738513025e-07
3475,28,2.034945242530588e-06
3476,33,2.3983283215539076e-06
3477,13,9.447960054606302e-07
3478,10,7.267661580466386e-07
3479,22,1.598885547702605e-06
3480,1,7.267661580466386e-08
3481,35,2.5436815531632353e-06
3482,4,2.9070646321865544e-07
3483,6,4.360596948279832e-07
3484,11,7.994427738513025e-07
3485,3,2.180298474139916e-07
3486,1,7.267661580466386e-08
3487,12,8.721193896559664e-07
3488,25,1.8169153951165966e-06
3489,21,1.526208931897941e-06
3490,1,7.267661580466386e-08
3491,1,7.267661580466386e-08
3492,25,1.8169153951165966e-06
3493,16,1.1628258528746217e-06
3494,28,2.034945242530588e-06
3495,15,1.0901492370699579e-06
3496,2,1.4535323160932772e-07
3497,22,1.598885547702605e-06
3498,34,2.4710049373585712e-06
3499,3,2.180298474139916e-07
3500,19,1.3808557002886134e-06
3501,18,1.3081790844839495e-06
3502,7,5.08736310632647e-07
3503,24,1.7442387793119327e-06
3504,1,7.267661580466386e-08
3505,16,1.1628258528746217e-06
3506,12,8.721193896559664e-07
3507,13,9.447960054606302e-07
3508,26,1.8895920109212605e-06
3509,20,1.4535323160932772e-06
3510,9,6.540895422419747e-07
3511,17,1.2355024686792856e-06
3512,1,7.267661580466386e-08
3513,52,3.779184021842521e-06
3514,1,7.267661580466386e-08
3515,52,3.779184021842521e-06
3516,19,1.3808557002886134e-06
3517,4,2.9070646321865544e-07
3518,1,7.267661580466386e-08
3519,1,7.267661580466386e-08
3520,22,1.598885547702605e-06
3521,8,5.814129264373109e-07
3522,4,2.9070646321865544e-07
3523,1,7.267661580466386e-08
3524,8,5.814129264373109e-07
3525,32,2.3256517057492435e-06
3526,33,2.3983283215539076e-06
3527,2,1.4535323160932772e-07
3528,4,2.9070646321865544e-07
3529,1,7.267661580466386e-08
3530,2,1.4535323160932772e-07
3531,10,7.267661580466386e-07
3532,6,4.360596948279832e-07
3533,4,2.9070646321865544e-07
3534,22,1.598885547702605e-06
3535,3,2.180298474139916e-07
3536,22,1.598885547702605e-06
3537,2,1.4535323160932772e-07
3538,39,2.834388016381891e-06
3539,2,1.4535323160932772e-07
3540,7,5.08736310632647e-07
3541,13,9.447960054606302e-07
3542,5,3.633830790233193e-07
3543,24,1.7442387793119327e-06
3544,17,1.2355024686792856e-06
3545,1,7.267661580466386e-08
3546,1,7.267661580466386e-08
3547,2,1.4535323160932772e-07
3548,6,4.360596948279832e-07
3549,6,4.360596948279832e-07
3550,6,4.360596948279832e-07
3551,14,1.017472621265294e-06
3552,2,1.4535323160932772e-07
3553,69,5.0146864905218065e-06
3554,10,7.267661580466386e-07
3555,6,4.360596948279832e-07
3556,10,7.267661580466386e-07
3557,4,2.9070646321865544e-07
3558,9,6.540895422419747e-07
3559,1,7.267661580466386e-08
3560,4,2.9070646321865544e-07
3561,13,9.447960054606302e-07
3562,1,7.267661580466386e-08
3563,1,7.267661580466386e-08
3564,10,7.267661580466386e-07
3565,35,2.5436815531632353e-06
3566,2,1.4535323160932772e-07
3567,7,5.08736310632647e-07
3568,1,7.267661580466386e-08
3569,4,2.9070646321865544e-07
3570,3,2.180298474139916e-07
3571,22,1.598885547702605e-06
3572,40,2.9070646321865545e-06
3573,11,7.994427738513025e-07
3574,52,3.779184021842521e-06
3575,4,2.9070646321865544e-07
3576,5,3.633830790233193e-07
3577,1,7.267661580466386e-08
3578,10,7.267661580466386e-07
3579,40,2.9070646321865545e-06
3580,2,1.4535323160932772e-07
3581,3,2.180298474139916e-07
3582,13,9.447960054606302e-07
3583,23,1.6715621635072688e-06
3584,22,1.598885547702605e-06
3585,5,3.633830790233193e-07
3586,2,1.4535323160932772e-07
3587,4,2.9070646321865544e-07
3588,6,4.360596948279832e-07
3589,30,2.1802984741399157e-06
3590,56,4.069890485061176e-06
3591,33,2.3983283215539076e-06
3592,7,5.08736310632647e-07
3593,11,7.994427738513025e-07
3594,7,5.08736310632647e-07
3595,3,2.180298474139916e-07
3596,23,1.6715621635072688e-06
3597,13,9.447960054606302e-07
3598,3,2.180298474139916e-07
3599,14,1.017472621265294e-06
3600,5,3.633830790233193e-07
3601,11,7.994427738513025e-07
3602,17,1.2355024686792856e-06
3603,11,7.994427738513025e-07
3604,16,1.1628258528746217e-06
3605,21,1.526208931897941e-06
3606,3,2.180298474139916e-07
3607,5,3.633830790233193e-07
3608,20,1.4535323160932772e-06
3609,8,5.814129264373109e-07
3610,9,6.540895422419747e-07
3611,13,9.447960054606302e-07
3612,20,1.4535323160932772e-06
3613,28,2.034945242530588e-06
3614,1,7.267661580466386e-08
3615,39,2.834388016381891e-06
3616,6,4.360596948279832e-07
3617,42,3.052417863795882e-06
3618,15,1.0901492370699579e-06
3619,6,4.360596948279832e-07
3620,3,2.180298474139916e-07
3621,6,4.360596948279832e-07
3622,22,1.598885547702605e-06
3623,5,3.633830790233193e-07
3624,26,1.8895920109212605e-06
3625,7,5.08736310632647e-07
3626,4,2.9070646321865544e-07
3627,5,3.633830790233193e-07
3628,5,3.633830790233193e-07
3629,9,6.540895422419747e-07
3630,10,7.267661580466386e-07
3631,12,8.721193896559664e-07
3632,8,5.814129264373109e-07
3633,3,2.180298474139916e-07
3634,24,1.7442387793119327e-06
3635,11,7.994427738513025e-07
3636,22,1.598885547702605e-06
3637,18,1.3081790844839495e-06
3638,12,8.721193896559664e-07
3639,5,3.633830790233193e-07
3640,6,4.360596948279832e-07
3641,2,1.4535323160932772e-07
3642,10,7.267661580466386e-07
3643,1,7.267661580466386e-08
3644,7,5.08736310632647e-07
3645,1,7.267661580466386e-08
3646,4,2.9070646321865544e-07
3647,25,1.8169153951165966e-06
3648,4,2.9070646321865544e-07
3649,3,2.180298474139916e-07
3650,3,2.180298474139916e-07
3651,6,4.360596948279832e-07
3652,65,4.723980027303151e-06
3653,10,7.267661580466386e-07
3654,16,1.1628258528746217e-06
3655,35,2.5436815531632353e-06
3656,21,1.526208931897941e-06
3657,9,6.540895422419747e-07
3658,10,7.267661580466386e-07
3659,23,1.6715621635072688e-06
3660,44,3.19777109540521e-06
3661,1,7.267661580466386e-08
3662,3,2.180298474139916e-07
3663,11,7.994427738513025e-07
3664,11,7.994427738513025e-07
3665,7,5.08736310632647e-07
3666,1,7.267661580466386e-08
3667,3,2.180298474139916e-07
3668,9,6.540895422419747e-07
3669,6,4.360596948279832e-07
3670,12,8.721193896559664e-07
3671,11,7.994427738513025e-07
3672,2,1.4535323160932772e-07
3673,7,5.08736310632647e-07
3674,9,6.540895422419747e-07
3675,22,1.598885547702605e-06
3676,27,1.9622686267259243e-06
3677,1,7.267661580466386e-08
3678,10,7.267661580466386e-07
3679,5,3.633830790233193e-07
3680,39,2.834388016381891e-06
3681,1,7.267661580466386e-08
3682,25,1.8169153951165966e-06
3683,3,2.180298474139916e-07
3684,14,1.017472621265294e-06
3685,1,7.267661580466386e-08
3686,25,1.8169153951165966e-06
3687,19,1.3808557002886134e-06
3688,1,7.267661580466386e-08
3689,4,2.9070646321865544e-07
3690,11,7.994427738513025e-07
3691,32,2.3256517057492435e-06
3692,4,2.9070646321865544e-07
3693,9,6.540895422419747e-07
3694,9,6.540895422419747e-07
3695,5,3.633830790233193e-07
3696,11,7.994427738513025e-07
3697,2,1.4535323160932772e-07
3698,7,5.08736310632647e-07
3699,19,1.3808557002886134e-06
3700,2,1.4535323160932772e-07
3701,1,7.267661580466386e-08
3702,6,4.360596948279832e-07
3703,8,5.814129264373109e-07
3704,43,3.125094479600546e-06
3705,8,5.814129264373109e-07
3706,4,2.9070646321865544e-07
3707,2,1.4535323160932772e-07
3708,17,1.2355024686792856e-06
3709,5,3.633830790233193e-07
3710,1,7.267661580466386e-08
3711,1,7.267661580466386e-08
3712,1,7.267661580466386e-08
3713,1,7.267661580466386e-08
3714,10,7.267661580466386e-07
3715,3,2.180298474139916e-07
3716,2,1.4535323160932772e-07
3717,17,1.2355024686792856e-06
3718,14,1.017472621265294e-06
3719,2,1.4535323160932772e-07
3720,1,7.267661580466386e-08
3721,6,4.360596948279832e-07
3722,1,7.267661580466386e-08
3723,14,1.017472621265294e-06
3724,1,7.267661580466386e-08
3725,3,2.180298474139916e-07
3726,8,5.814129264373109e-07
3727,2,1.4535323160932772e-07
3728,2,1.4535323160932772e-07
3729,26,1.8895920109212605e-06
3730,39,2.834388016381891e-06
3731,6,4.360596948279832e-07
3732,6,4.360596948279832e-07
3733,4,2.9070646321865544e-07
3734,11,7.994427738513025e-07
3735,2,1.4535323160932772e-07
3736,1,7.267661580466386e-08
3737,15,1.0901492370699579e-06
3738,1,7.267661580466386e-08
3739,15,1.0901492370699579e-06
3740,3,2.180298474139916e-07
3741,2,1.4535323160932772e-07
3742,20,1.4535323160932772e-06
3743,1,7.267661580466386e-08
3744,4,2.9070646321865544e-07
3745,5,3.633830790233193e-07
3746,6,4.360596948279832e-07
3747,1,7.267661580466386e-08
3748,46,3.3431243270145377e-06
3749,1,7.267661580466386e-08
3750,55,3.997213869256513e-06
3751,7,5.08736310632647e-07
3752,1,7.267661580466386e-08
3753,11,7.994427738513025e-07
3754,4,2.9070646321865544e-07
3755,10,7.267661580466386e-07
3756,9,6.540895422419747e-07
3757,1,7.267661580466386e-08
3758,21,1.526208931897941e-06
3759,40,2.9070646321865545e-06
3760,5,3.633830790233193e-07
3761,9,6.540895422419747e-07
3762,3,2.180298474139916e-07
3763,4,2.9070646321865544e-07
3764,3,2.180298474139916e-07
3765,14,1.017472621265294e-06
3766,13,9.447960054606302e-07
3767,8,5.814129264373109e-07
3768,4,2.9070646321865544e-07
3769,9,6.540895422419747e-07
3770,2,1.4535323160932772e-07
3771,3,2.180298474139916e-07
3772,1,7.267661580466386e-08
3773,9,6.540895422419747e-07
3774,7,5.08736310632647e-07
3775,13,9.447960054606302e-07
3776,3,2.180298474139916e-07
3777,27,1.9622686267259243e-06
3778,1,7.267661580466386e-08
3779,3,2.180298474139916e-07
3780,27,1.9622686267259243e-06
3781,2,1.4535323160932772e-07
3782,2,1.4535323160932772e-07
3783,5,3.633830790233193e-07
3784,4,2.9070646321865544e-07
3785,1,7.267661580466386e-08
3786,2,1.4535323160932772e-07
3787,1,7.267661580466386e-08
3788,1,7.267661580466386e-08
3789,3,2.180298474139916e-07
3790,4,2.9070646321865544e-07
3791,2,1.4535323160932772e-07
3792,16,1.1628258528746217e-06
3793,7,5.08736310632647e-07
3794,4,2.9070646321865544e-07
3795,8,5.814129264373109e-07
3796,24,1.7442387793119327e-06
3797,6,4.360596948279832e-07
3798,3,2.180298474139916e-07
3799,14,1.017472621265294e-06
3800,3,2.180298474139916e-07
3801,27,1.9622686267259243e-06
3802,6,4.360596948279832e-07
3803,1,7.267661580466386e-08
3804,5,3.633830790233193e-07
3805,1,7.267661580466386e-08
3806,5,3.633830790233193e-07
3807,1,7.267661580466386e-08
3808,1,7.267661580466386e-08
3809,12,8.721193896559664e-07
3810,1,7.267661580466386e-08
3811,19,1.3808557002886134e-06
3812,1,7.267661580466386e-08
3813,4,2.9070646321865544e-07
3814,1,7.267661580466386e-08
3815,10,7.267661580466386e-07
3816,50,3.633830790233193e-06
3817,19,1.3808557002886134e-06
3818,5,3.633830790233193e-07
3819,22,1.598885547702605e-06
3820,22,1.598885547702605e-06
3821,6,4.360596948279832e-07
3822,3,2.180298474139916e-07
3823,22,1.598885547702605e-06
3824,15,1.0901492370699579e-06
3825,7,5.08736310632647e-07
3826,37,2.689034784772563e-06
3827,1,7.267661580466386e-08
3828,15,1.0901492370699579e-06
3829,1,7.267661580466386e-08
3830,30,2.1802984741399157e-06
3831,10,7.267661580466386e-07
3832,3,2.180298474139916e-07
3833,7,5.08736310632647e-07
3834,11,7.994427738513025e-07
3835,2,1.4535323160932772e-07
3836,9,6.540895422419747e-07
3837,27,1.9622686267259243e-06
3838,5,3.633830790233193e-07
3839,7,5.08736310632647e-07
3840,49,3.561154174428529e-06
3841,4,2.9070646321865544e-07
3842,2,1.4535323160932772e-07
3843,2,1.4535323160932772e-07
3844,20,1.4535323160932772e-06
3845,2,1.4535323160932772e-07
3846,1,7.267661580466386e-08
3847,7,5.08736310632647e-07
3848,2,1.4535323160932772e-07
3849,17,1.2355024686792856e-06
3850,1,7.267661580466386e-08
3851,36,2.616358168967899e-06
3852,1,7.267661580466386e-08
3853,5,3.633830790233193e-07
3854,8,5.814129264373109e-07
3855,1,7.267661580466386e-08
3856,12,8.721193896559664e-07
3857,1,7.267661580466386e-08
3858,2,1.4535323160932772e-07
3859,10,7.267661580466386e-07
3860,12,8.721193896559664e-07
3861,2,1.4535323160932772e-07
3862,6,4.360596948279832e-07
3863,2,1.4535323160932772e-07
3864,2,1.4535323160932772e-07
3865,27,1.9622686267259243e-06
3866,6,4.360596948279832e-07
3867,4,2.9070646321865544e-07
3868,16,1.1628258528746217e-06
3869,26,1.8895920109212605e-06
3870,11,7.994427738513025e-07
3871,2,1.4535323160932772e-07
3872,3,2.180298474139916e-07
3873,8,5.814129264373109e-07
3874,1,7.267661580466386e-08
3875,3,2.180298474139916e-07
3876,3,2.180298474139916e-07
3877,16,1.1628258528746217e-06
3878,5,3.633830790233193e-07
3879,11,7.994427738513025e-07
3880,10,7.267661580466386e-07
3881,6,4.360596948279832e-07
3882,10,7.267661580466386e-07
3883,1,7.267661580466386e-08
3884,1,7.267661580466386e-08
3885,27,1.9622686267259243e-06
3886,5,3.633830790233193e-07
3887,6,4.360596948279832e-07
3888,14,1.017472621265294e-06
3889,5,3.633830790233193e-07
3890,4,2.9070646321865544e-07
3891,2,1.4535323160932772e-07
3892,4,2.9070646321865544e-07
3893,9,6.540895422419747e-07
3894,15,1.0901492370699579e-06
3895,12,8.721193896559664e-07
3896,21,1.526208931897941e-06
3897,3,2.180298474139916e-07
3898,10,7.267661580466386e-07
3899,1,7.267661580466386e-08
3900,2,1.4535323160932772e-07
3901,13,9.447960054606302e-07
3902,1,7.267661580466386e-08
3903,14,1.017472621265294e-06
3904,27,1.9622686267259243e-06
3905,2,1.4535323160932772e-07
3906,1,7.267661580466386e-08
3907,7,5.08736310632647e-07
3908,26,1.8895920109212605e-06
3909,5,3.633830790233193e-07
3910,6,4.360596948279832e-07
3911,10,7.267661580466386e-07
3912,1,7.267661580466386e-08
3913,1,7.267661580466386e-08
3914,1,7.267661580466386e-08
3915,8,5.814129264373109e-07
3916,10,7.267661580466386e-07
3917,1,7.267661580466386e-08
3918,5,3.633830790233193e-07
3919,7,5.08736310632647e-07
3920,4,2.9070646321865544e-07
3921,9,6.540895422419747e-07
3922,12,8.721193896559664e-07
3923,17,1.2355024686792856e-06
3924,5,3.633830790233193e-07
3925,10,7.267661580466386e-07
3926,2,1.4535323160932772e-07
3927,4,2.9070646321865544e-07
3928,1,7.267661580466386e-08
3929,25,1.8169153951165966e-06
3930,1,7.267661580466386e-08
3931,19,1.3808557002886134e-06
3932,32,2.3256517057492435e-06
3933,3,2.180298474139916e-07
3934,2,1.4535323160932772e-07
3935,2,1.4535323160932772e-07
3936,4,2.9070646321865544e-07
3937,8,5.814129264373109e-07
3938,4,2.9070646321865544e-07
3939,3,2.180298474139916e-07
3940,2,1.4535323160932772e-07
3941,3,2.180298474139916e-07
3942,7,5.08736310632647e-07
3943,1,7.267661580466386e-08
3944,24,1.7442387793119327e-06
3945,1,7.267661580466386e-08
3946,23,1.6715621635072688e-06
3947,1,7.267661580466386e-08
3948,26,1.8895920109212605e-06
3949,9,6.540895422419747e-07
3950,3,2.180298474139916e-07
3951,34,2.4710049373585712e-06
3952,23,1.6715621635072688e-06
3953,1,7.267661580466386e-08
3954,27,1.9622686267259243e-06
3955,5,3.633830790233193e-07
3956,9,6.540895422419747e-07
3957,6,4.360596948279832e-07
3958,4,2.9070646321865544e-07
3959,18,1.3081790844839495e-06
3960,6,4.360596948279832e-07
3961,4,2.9070646321865544e-07
3962,1,7.267661580466386e-08
3963,2,1.4535323160932772e-07
3964,2,1.4535323160932772e-07
3965,22,1.598885547702605e-06
3966,13,9.447960054606302e-07
3967,34,2.4710049373585712e-06
3968,4,2.9070646321865544e-07
3969,9,6.540895422419747e-07
3970,3,2.180298474139916e-07
3971,1,7.267661580466386e-08
3972,8,5.814129264373109e-07
3973,23,1.6715621635072688e-06
3974,12,8.721193896559664e-07
3975,2,1.4535323160932772e-07
3976,5,3.633830790233193e-07
3977,19,1.3808557002886134e-06
3978,1,7.267661580466386e-08
3979,6,4.360596948279832e-07
3980,1,7.267661580466386e-08
3981,5,3.633830790233193e-07
3982,9,6.540895422419747e-07
3983,5,3.633830790233193e-07
3984,2,1.4535323160932772e-07
3985,1,7.267661580466386e-08
3986,1,7.267661580466386e-08
3987,11,7.994427738513025e-07
3988,16,1.1628258528746217e-06
3989,5,3.633830790233193e-07
3990,1,7.267661580466386e-08
3991,1,7.267661580466386e-08
3992,2,1.4535323160932772e-07
3993,5,3.633830790233193e-07
3994,17,1.2355024686792856e-06
3995,3,2.180298474139916e-07
3996,12,8.721193896559664e-07
3997,1,7.267661580466386e-08
3998,9,6.540895422419747e-07
3999,9,6.540895422419747e-07
4000,22,1.598885547702605e-06
4001,6,4.360596948279832e-07
4002,20,1.4535323160932772e-06
4003,7,5.08736310632647e-07
4004,2,1.4535323160932772e-07
4005,4,2.9070646321865544e-07
4006,3,2.180298474139916e-07
4007,18,1.3081790844839495e-06
4008,7,5.08736310632647e-07
4009,12,8.721193896559664e-07
4010,11,7.994427738513025e-07
4011,4,2.9070646321865544e-07
4012,4,2.9070646321865544e-07
4013,1,7.267661580466386e-08
4014,4,2.9070646321865544e-07
4015,6,4.360596948279832e-07
4016,36,2.616358168967899e-06
4017,4,2.9070646321865544e-07
4018,1,7.267661580466386e-08
4019,2,1.4535323160932772e-07
4020,8,5.814129264373109e-07
4021,5,3.633830790233193e-07
4022,12,8.721193896559664e-07
4023,7,5.08736310632647e-07
4024,9,6.540895422419747e-07
4025,1,7.267661580466386e-08
4026,11,7.994427738513025e-07
4027,4,2.9070646321865544e-07
4028,2,1.4535323160932772e-07
4029,1,7.267661580466386e-08
4030,1,7.267661580466386e-08
4031,1,7.267661580466386e-08
4032,7,5.08736310632647e-07
4033,16,1.1628258528746217e-06
4034,41,2.9797412479912185e-06
4035,1,7.267661580466386e-08
4036,3,2.180298474139916e-07
4037,12,8.721193896559664e-07
4038,16,1.1628258528746217e-06
4039,7,5.08736310632647e-07
4040,4,2.9070646321865544e-07
4041,5,3.633830790233193e-07
4042,3,2.180298474139916e-07
4043,13,9.447960054606302e-07
4044,1,7.267661580466386e-08
4045,2,1.4535323160932772e-07
4046,1,7.267661580466386e-08
4047,7,5.08736310632647e-07
4048,5,3.633830790233193e-07
4049,4,2.9070646321865544e-07
4050,6,4.360596948279832e-07
4051,11,7.994427738513025e-07
4052,2,1.4535323160932772e-07
4053,13,9.447960054606302e-07
4054,11,7.994427738513025e-07
4055,3,2.180298474139916e-07
4056,21,1.526208931897941e-06
4057,2,1.4535323160932772e-07
4058,10,7.267661580466386e-07
4059,6,4.360596948279832e-07
4060,1,7.267661580466386e-08
4061,1,7.267661580466386e-08
4062,10,7.267661580466386e-07
4063,5,3.633830790233193e-07
4064,16,1.1628258528746217e-06
4065,3,2.180298474139916e-07
4066,14,1.017472621265294e-06
4067,2,1.4535323160932772e-07
4068,11,7.994427738513025e-07
4069,4,2.9070646321865544e-07
4070,27,1.9622686267259243e-06
4071,20,1.4535323160932772e-06
4072,3,2.180298474139916e-07
4073,1,7.267661580466386e-08
4074,3,2.180298474139916e-07
4075,5,3.633830790233193e-07
4076,2,1.4535323160932772e-07
4077,13,9.447960054606302e-07
4078,6,4.360596948279832e-07
4079,1,7.267661580466386e-08
4080,1,7.267661580466386e-08
4081,2,1.4535323160932772e-07
4082,8,5.814129264373109e-07
4083,4,2.9070646321865544e-07
4084,2,1.4535323160932772e-07
4085,1,7.267661580466386e-08
4086,17,1.2355024686792856e-06
4087,1,7.267661580466386e-08
4088,5,3.633830790233193e-07
4089,22,1.598885547702605e-06
4090,4,2.9070646321865544e-07
4091,4,2.9070646321865544e-07
4092,2,1.4535323160932772e-07
4093,7,5.08736310632647e-07
4094,3,2.180298474139916e-07
4095,1,7.267661580466386e-08
4096,1,7.267661580466386e-08
4097,1,7.267661580466386e-08
4098,1,7.267661580466386e-08
4099,1,7.267661580466386e-08
4100,1,7.267661580466386e-08
4101,1,7.267661580466386e-08
4102,8,5.814129264373109e-07
4103,1,7.267661580466386e-08
4104,5,3.633830790233193e-07
4105,12,8.721193896559664e-07
4106,18,1.3081790844839495e-06
4107,10,7.267661580466386e-07
4108,6,4.360596948279832e-07
4109,8,5.814129264373109e-07
4110,6,4.360596948279832e-07
4111,8,5.814129264373109e-07
4112,9,6.540895422419747e-07
4113,3,2.180298474139916e-07
4114,7,5.08736310632647e-07
4115,3,2.180298474139916e-07
4116,1,7.267661580466386e-08
4117,6,4.360596948279832e-07
4118,1,7.267661580466386e-08
4119,2,1.4535323160932772e-07
4120,1,7.267661580466386e-08
4121,1,7.267661580466386e-08
4122,2,1.4535323160932772e-07
4123,18,1.3081790844839495e-06
4124,17,1.2355024686792856e-06
4125,3,2.180298474139916e-07
4126,24,1.7442387793119327e-06
4127,2,1.4535323160932772e-07
4128,10,7.267661580466386e-07
4129,4,2.9070646321865544e-07
4130,7,5.08736310632647e-07
4131,8,5.814129264373109e-07
4132,11,7.994427738513025e-07
4133,14,1.017472621265294e-06
4134,9,6.540895422419747e-07
4135,1,7.267661580466386e-08
4136,13,9.447960054606302e-07
4137,17,1.2355024686792856e-06
4138,15,1.0901492370699579e-06
4139,3,2.180298474139916e-07
4140,14,1.017472621265294e-06
4141,1,7.267661580466386e-08
4142,1,7.267661580466386e-08
4143,1,7.267661580466386e-08
4144,2,1.4535323160932772e-07
4145,11,7.994427738513025e-07
4146,7,5.08736310632647e-07
4147,2,1.4535323160932772e-07
4148,3,2.180298474139916e-07
4149,4,2.9070646321865544e-07
4150,15,1.0901492370699579e-06
4151,2,1.4535323160932772e-07
4152,2,1.4535323160932772e-07
4153,16,1.1628258528746217e-06
4154,11,7.994427738513025e-07
4155,1,7.267661580466386e-08
4156,2,1.4535323160932772e-07
4157,1,7.267661580466386e-08
4158,1,7.267661580466386e-08
4159,5,3.633830790233193e-07
4160,3,2.180298474139916e-07
4161,1,7.267661580466386e-08
4162,1,7.267661580466386e-08
4163,1,7.267661580466386e-08
4164,2,1.4535323160932772e-07
4165,9,6.540895422419747e-07
4166,7,5.08736310632647e-07
4167,1,7.267661580466386e-08
4168,2,1.4535323160932772e-07
4169,8,5.814129264373109e-07
4170,27,1.9622686267259243e-06
4171,2,1.4535323160932772e-07
4172,22,1.598885547702605e-06
4173,16,1.1628258528746217e-06
4174,8,5.814129264373109e-07
4175,2,1.4535323160932772e-07
4176,4,2.9070646321865544e-07
4177,20,1.4535323160932772e-06
4178,3,2.180298474139916e-07
4179,11,7.994427738513025e-07
4180,9,6.540895422419747e-07
4181,5,3.633830790233193e-07
4182,3,2.180298474139916e-07
4183,7,5.08736310632647e-07
4184,34,2.4710049373585712e-06
4185,28,2.034945242530588e-06
4186,14,1.017472621265294e-06
4187,10,7.267661580466386e-07
4188,1,7.267661580466386e-08
4189,6,4.360596948279832e-07
4190,3,2.180298474139916e-07
4191,4,2.9070646321865544e-07
4192,12,8.721193896559664e-07
4193,7,5.08736310632647e-07
4194,3,2.180298474139916e-07
4195,7,5.08736310632647e-07
4196,4,2.9070646321865544e-07
4197,3,2.180298474139916e-07
4198,1,7.267661580466386e-08
4199,1,7.267661580466386e-08
4200,5,3.633830790233193e-07
4201,6,4.360596948279832e-07
4202,24,1.7442387793119327e-06
4203,1,7.267661580466386e-08
4204,10,7.267661580466386e-07
4205,2,1.4535323160932772e-07
4206,4,2.9070646321865544e-07
4207,1,7.267661580466386e-08
4208,2,1.4535323160932772e-07
4209,1,7.267661580466386e-08
4210,7,5.08736310632647e-07
4211,1,7.267661580466386e-08
4212,2,1.4535323160932772e-07
4213,3,2.180298474139916e-07
4214,1,7.267661580466386e-08
4215,1,7.267661580466386e-08
4216,1,7.267661580466386e-08
4217,1,7.267661580466386e-08
4218,1,7.267661580466386e-08
4219,3,2.180298474139916e-07
4220,1,7.267661580466386e-08
4221,10,7.267661580466386e-07
4222,8,5.814129264373109e-07
4223,1,7.267661580466386e-08
4224,1,7.267661580466386e-08
4225,3,2.180298474139916e-07
4226,5,3.633830790233193e-07
4227,10,7.267661580466386e-07
4228,22,1.598885547702605e-06
4229,6,4.360596948279832e-07
4230,18,1.3081790844839495e-06
