traceTime,traceId,service,rpc_id,rpctype,parentMS,parentId,parentOperation,childMS,childId,rt
101217,T_10190156124,S_32048416,0.1.2.2,mc,MS_7103,MS_7103_POD_30,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
85222,T_10190170553,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_522,rswWe4AhfE,MS_7103,MS_7103_POD_85,3.0
85223,T_10190170553,S_32048416,0.1.2,rpc,MS_20664,MS_20664_POD_522,rswWe4AhfE,MS_7103,MS_7103_POD_85,1.0
85223,T_10190170553,S_32048416,0.1.2.1,mc,MS_7103,MS_7103_POD_85,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
85220,T_10190170553,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_225,5.0
85221,T_10190170553,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_225,l1UOM53a6T,MS_20664,MS_20664_POD_522,5.0
85220,T_10190170553,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_225,l1UOM53a6T,MS_20664,MS_20664_POD_522,5.0
85221,T_10190170553,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_522,Cg1_ZRmrjg,MS_68795,MS_68795_POD_3,1.0
174218,T_10006505815,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_16735,MS_16735_POD_210,4.0
174218,T_10006505815,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_40967,MS_40967_POD_13,5.0
33866,T_10155045463,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_16735,MS_16735_POD_424,5.0
33863,T_10155045463,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_40967,MS_40967_POD_1,7.0
29609,T_10369909700,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_16735,MS_16735_POD_60,4.0
29610,T_10369909700,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_40967,MS_40967_POD_13,4.0
53325,T_10768248392,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_16735,MS_16735_POD_378,2.0
53322,T_10768248392,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_40967,MS_40967_POD_16,5.0
42139,T_1150424565,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_16735,MS_16735_POD_111,4.0
42130,T_1150424565,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_40967,MS_40967_POD_17,13.0
69808,T_11744769844,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_16735,MS_16735_POD_349,2.0
69804,T_11744769844,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_40967,MS_40967_POD_1,5.0
72484,T_12199109976,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_40967,MS_40967_POD_16,4.0
72485,T_12199109976,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_16735,MS_16735_POD_428,3.0
30990,T_12482107547,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_16735,MS_16735_POD_254,2.0
30989,T_12482107547,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_40967,MS_40967_POD_6,3.0
28046,T_12507069233,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_40967,MS_40967_POD_17,3.0
28046,T_12507069233,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_16735,MS_16735_POD_334,2.0
99617,T_1261703162,S_10694245,0.1,rpc,UNAVAILABLE,UNAVAILABLE,IpvbmFp09n,MS_16735,MS_16735_POD_75,2.0
99614,T_1261703162,S_10694245,0,http,USER,USER,IpvbmFp09n,MS_40967,MS_40967_POD_13,5.0
173931,T_10012583163,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_497,3.0
173932,T_10012583163,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_46,Cg1_ZRmrjg,MS_68795,MS_68795_POD_1,1.0
173932,T_10012583163,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_497,l1UOM53a6T,MS_20664,MS_20664_POD_46,2.0
173932,T_10012583163,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_497,l1UOM53a6T,MS_20664,MS_20664_POD_46,1.0
742,T_10017457130,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_159,27.0
744,T_10017457130,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_159,l1UOM53a6T,MS_20664,MS_20664_POD_379,25.0
743,T_10017457130,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_159,l1UOM53a6T,MS_20664,MS_20664_POD_379,26.0
744,T_10017457130,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_379,Cg1_ZRmrjg,MS_68795,MS_68795_POD_0,25.0
46374,T_10017468178,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_45,l1UOM53a6T,MS_20664,MS_20664_POD_242,1.0
46373,T_10017468178,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_45,l1UOM53a6T,MS_20664,MS_20664_POD_242,3.0
46374,T_10017468178,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_242,Cg1_ZRmrjg,MS_68795,MS_68795_POD_0,1.0
46373,T_10017468178,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_45,3.0
64126,T_10040148027,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_413,Cg1_ZRmrjg,MS_68795,MS_68795_POD_6,0.0
64125,T_10040148027,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_413,l1UOM53a6T,MS_20664,MS_20664_POD_413,2.0
64125,T_10040148027,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_413,l1UOM53a6T,MS_20664,MS_20664_POD_413,1.0
64125,T_10040148027,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_413,2.0
158811,T_10040209900,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_242,Cg1_ZRmrjg,MS_68795,MS_68795_POD_6,1.0
158810,T_10040209900,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_122,3.0
158811,T_10040209900,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_122,l1UOM53a6T,MS_20664,MS_20664_POD_242,1.0
158810,T_10040209900,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_122,l1UOM53a6T,MS_20664,MS_20664_POD_242,3.0
67503,T_10040284754,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_171,Cg1_ZRmrjg,MS_68795,MS_68795_POD_7,1.0
67503,T_10040284754,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_251,l1UOM53a6T,MS_20664,MS_20664_POD_171,2.0
67503,T_10040284754,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_251,l1UOM53a6T,MS_20664,MS_20664_POD_171,1.0
67503,T_10040284754,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_251,2.0
24225,T_10057844745,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_336,Cg1_ZRmrjg,MS_68795,MS_68795_POD_1,1.0
24225,T_10057844745,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_233,2.0
24225,T_10057844745,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_233,l1UOM53a6T,MS_20664,MS_20664_POD_336,1.0
24225,T_10057844745,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_233,l1UOM53a6T,MS_20664,MS_20664_POD_336,2.0
153577,T_10058038368,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_50,Cg1_ZRmrjg,MS_68795,MS_68795_POD_4,1.0
153576,T_10058038368,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_416,l1UOM53a6T,MS_20664,MS_20664_POD_50,2.0
153577,T_10058038368,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_416,l1UOM53a6T,MS_20664,MS_20664_POD_50,1.0
153576,T_10058038368,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_416,2.0
81488,T_10080782211,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_8,Cg1_ZRmrjg,MS_68795,MS_68795_POD_9,0.0
81487,T_10080782211,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_484,2.0
81487,T_10080782211,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_484,l1UOM53a6T,MS_20664,MS_20664_POD_8,2.0
81488,T_10080782211,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_484,l1UOM53a6T,MS_20664,MS_20664_POD_8,0.0
18849,T_10085625634,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_176,Cg1_ZRmrjg,MS_68795,MS_68795_POD_9,0.0
18849,T_10085625634,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_130,l1UOM53a6T,MS_20664,MS_20664_POD_176,0.0
18849,T_10085625634,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_130,l1UOM53a6T,MS_20664,MS_20664_POD_176,1.0
18848,T_10085625634,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_130,3.0
20207,T_10012658415,S_40318420,0.1.1.1,http,MS_39564,MS_39564_POD_644,L04k5eGpyE,MS_43646,MS_43646_POD_1,1.0
20204,T_10012658415,S_40318420,0.1,rpc,UNAVAILABLE,UNAVAILABLE,lKoeL9cqDW,MS_62414,MS_62414_POD_769,4.0
20207,T_10012658415,S_40318420,0.1.1,http,UNKNOWN,UNAVAILABLE,lKoeL9cqDW,MS_39564,MS_39564_POD_644,1.0
20204,T_10012658415,S_40318420,0,http,USER,USER,lKoeL9cqDW,MS_3386,MS_3386_POD_5,4.0
25833,T_10046761864,S_40318420,0.1.1.1,http,MS_39564,MS_39564_POD_59,L04k5eGpyE,MS_43646,MS_43646_POD_6,0.0
25818,T_10046761864,S_40318420,0,http,USER,USER,lKoeL9cqDW,MS_3386,MS_3386_POD_14,16.0
25832,T_10046761864,S_40318420,0.1.1,http,UNKNOWN,UNAVAILABLE,lKoeL9cqDW,MS_39564,MS_39564_POD_59,1.0
25829,T_10046761864,S_40318420,0.1,rpc,UNAVAILABLE,UNAVAILABLE,lKoeL9cqDW,MS_62414,MS_62414_POD_841,4.0
158816,T_10069497592,S_40318420,0,http,USER,USER,lKoeL9cqDW,MS_3386,MS_3386_POD_20,4.0
158817,T_10069497592,S_40318420,0.1,rpc,UNAVAILABLE,UNAVAILABLE,lKoeL9cqDW,MS_62414,MS_62414_POD_625,3.0
158818,T_10069497592,S_40318420,0.1.1,http,UNKNOWN,UNAVAILABLE,lKoeL9cqDW,MS_39564,MS_39564_POD_1188,1.0
158818,T_10069497592,S_40318420,0.1.1.1,http,MS_39564,MS_39564_POD_1188,L04k5eGpyE,MS_43646,MS_43646_POD_3,1.0
151408,T_10074488810,S_40318420,0.1.1,http,UNKNOWN,UNAVAILABLE,lKoeL9cqDW,MS_39564,MS_39564_POD_459,1.0
151408,T_10074488810,S_40318420,0.1.1.1,http,MS_39564,MS_39564_POD_459,L04k5eGpyE,MS_43646,MS_43646_POD_16,1.0
151406,T_10074488810,S_40318420,0.1,rpc,UNAVAILABLE,UNAVAILABLE,lKoeL9cqDW,MS_62414,MS_62414_POD_205,3.0
151406,T_10074488810,S_40318420,0,http,USER,USER,lKoeL9cqDW,MS_3386,MS_3386_POD_9,3.0
162968,T_10080810421,S_40318420,0,http,USER,USER,lKoeL9cqDW,MS_3386,MS_3386_POD_5,26.0
162992,T_10080810421,S_40318420,0.1.1.1,http,MS_39564,MS_39564_POD_2145,L04k5eGpyE,MS_43646,MS_43646_POD_6,1.0
162992,T_10080810421,S_40318420,0.1.1,http,UNKNOWN,UNAVAILABLE,lKoeL9cqDW,MS_39564,MS_39564_POD_2145,1.0
162991,T_10080810421,S_40318420,0.1,rpc,UNAVAILABLE,UNAVAILABLE,lKoeL9cqDW,MS_62414,MS_62414_POD_401,2.0
123882,T_1008829339,S_40318420,0,http,USER,USER,lKoeL9cqDW,MS_3386,MS_3386_POD_22,7.0
123886,T_1008829339,S_40318420,0.1,rpc,UNAVAILABLE,UNAVAILABLE,lKoeL9cqDW,MS_62414,MS_62414_POD_557,3.0
123887,T_1008829339,S_40318420,0.1.1,http,UNKNOWN,UNAVAILABLE,lKoeL9cqDW,MS_39564,MS_39564_POD_2002,1.0
123887,T_1008829339,S_40318420,0.1.1.1,http,MS_39564,MS_39564_POD_2002,L04k5eGpyE,MS_43646,MS_43646_POD_6,1.0
154367,T_10094366943,S_40318420,0,http,USER,USER,lKoeL9cqDW,MS_3386,MS_3386_POD_1,4.0
154370,T_10094366943,S_40318420,0.1.1.1,http,MS_39564,MS_39564_POD_397,L04k5eGpyE,MS_43646,MS_43646_POD_1,1.0
154367,T_10094366943,S_40318420,0.1,rpc,UNAVAILABLE,UNAVAILABLE,lKoeL9cqDW,MS_62414,MS_62414_POD_332,4.0
154370,T_10094366943,S_40318420,0.1.1,http,UNKNOWN,UNAVAILABLE,lKoeL9cqDW,MS_39564,MS_39564_POD_397,1.0
1548,T_1011726277,S_40318420,0.1.1,http,UNKNOWN,UNAVAILABLE,lKoeL9cqDW,MS_39564,MS_39564_POD_160,2.0
1544,T_1011726277,S_40318420,0,http,USER,USER,lKoeL9cqDW,MS_3386,MS_3386_POD_15,6.0
1545,T_1011726277,S_40318420,0.1,rpc,UNAVAILABLE,UNAVAILABLE,lKoeL9cqDW,MS_62414,MS_62414_POD_297,5.0
1548,T_1011726277,S_40318420,0.1.1.1,http,MS_39564,MS_39564_POD_160,L04k5eGpyE,MS_43646,MS_43646_POD_16,2.0
84992,T_10137705193,S_40318420,0,http,USER,USER,lKoeL9cqDW,MS_3386,MS_3386_POD_14,6.0
84992,T_10137705193,S_40318420,0.1,rpc,UNAVAILABLE,UNAVAILABLE,lKoeL9cqDW,MS_62414,MS_62414_POD_272,5.0
84995,T_10137705193,S_40318420,0.1.1,http,UNKNOWN,UNAVAILABLE,lKoeL9cqDW,MS_39564,MS_39564_POD_377,2.0
84996,T_10137705193,S_40318420,0.1.1.1,http,MS_39564,MS_39564_POD_377,L04k5eGpyE,MS_43646,MS_43646_POD_16,1.0
143110,T_10137731305,S_40318420,0.1.1.1,http,MS_39564,MS_39564_POD_1640,L04k5eGpyE,MS_43646,MS_43646_POD_6,1.0
143096,T_10137731305,S_40318420,0,http,USER,USER,lKoeL9cqDW,MS_3386,MS_3386_POD_6,16.0
143110,T_10137731305,S_40318420,0.1.1,http,UNKNOWN,UNAVAILABLE,lKoeL9cqDW,MS_39564,MS_39564_POD_1640,1.0
143104,T_10137731305,S_40318420,0.1,rpc,UNAVAILABLE,UNAVAILABLE,lKoeL9cqDW,MS_62414,MS_62414_POD_853,8.0
23293,T_10017438841,S_32048416,0.1.2,db,MS_20664,MS_20664_POD_119,q0Y1mhsdUg,MS_66701,MS_66701_POD_4,0.0
23291,T_10017438841,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_150,7.0
23295,T_10017438841,S_32048416,0.1.4.1,mc,MS_7103,MS_7103_POD_13,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
23291,T_10017438841,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_150,l1UOM53a6T,MS_20664,MS_20664_POD_119,7.0
23291,T_10017438841,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_150,l1UOM53a6T,MS_20664,MS_20664_POD_119,7.0
23295,T_10017438841,S_32048416,0.1.4,rpc,MS_20664,MS_20664_POD_119,rswWe4AhfE,MS_7103,MS_7103_POD_13,2.0
23295,T_10017438841,S_32048416,0.1.4,rpc,MS_20664,MS_20664_POD_119,rswWe4AhfE,MS_7103,MS_7103_POD_13,2.0
23291,T_10017438841,S_32048416,0.1.1,mc,MS_20664,MS_20664_POD_119,F1tzV5nhYW,MS_37691,MS_37691_POD_5543,2.0
23293,T_10017438841,S_32048416,0.1.3,mc,MS_20664,MS_20664_POD_119,F1tzV5nhYW,MS_37691,MS_37691_POD_5543,1.0
90579,T_10049322763,S_32048416,0.1.2,db,MS_20664,MS_20664_POD_334,q0Y1mhsdUg,MS_66701,MS_66701_POD_6,1.0
90582,T_10049322763,S_32048416,0.1.4.1,mc,MS_7103,MS_7103_POD_23,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
90575,T_10049322763,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_119,l1UOM53a6T,MS_20664,MS_20664_POD_334,10.0
90577,T_10049322763,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_119,l1UOM53a6T,MS_20664,MS_20664_POD_334,8.0
90582,T_10049322763,S_32048416,0.1.4,rpc,MS_20664,MS_20664_POD_334,rswWe4AhfE,MS_7103,MS_7103_POD_23,1.0
90582,T_10049322763,S_32048416,0.1.4,rpc,MS_20664,MS_20664_POD_334,rswWe4AhfE,MS_7103,MS_7103_POD_23,2.0
90575,T_10049322763,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_119,10.0
90580,T_10049322763,S_32048416,0.1.3,mc,MS_20664,MS_20664_POD_334,F1tzV5nhYW,MS_37691,MS_37691_POD_5543,2.0
90577,T_10049322763,S_32048416,0.1.1,mc,MS_20664,MS_20664_POD_334,F1tzV5nhYW,MS_37691,MS_37691_POD_5543,2.0
12307,T_10421416362,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_401,l1UOM53a6T,MS_20664,MS_20664_POD_438,7.0
12308,T_10421416362,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_401,l1UOM53a6T,MS_20664,MS_20664_POD_438,7.0
12309,T_10421416362,S_32048416,0.1.2,mc,MS_20664,MS_20664_POD_438,F1tzV5nhYW,MS_37691,MS_37691_POD_5543,2.0
12312,T_10421416362,S_32048416,0.1.3.2,mc,MS_7103,MS_7103_POD_104,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,2.0
12311,T_10421416362,S_32048416,0.1.3.1,mc,MS_7103,MS_7103_POD_104,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
12308,T_10421416362,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_438,q0Y1mhsdUg,MS_66701,MS_66701_POD_4,1.0
12307,T_10421416362,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_401,7.0
12311,T_10421416362,S_32048416,0.1.3,rpc,MS_20664,MS_20664_POD_438,rswWe4AhfE,MS_7103,MS_7103_POD_104,3.0
12311,T_10421416362,S_32048416,0.1.3,rpc,MS_20664,MS_20664_POD_438,rswWe4AhfE,MS_7103,MS_7103_POD_104,3.0
28002,T_10744315030,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_43,q0Y1mhsdUg,MS_66701,MS_66701_POD_8,1.0
28003,T_10744315030,S_32048416,0.1.2,mc,MS_20664,MS_20664_POD_43,F1tzV5nhYW,MS_37691,MS_37691_POD_5543,3.0
28007,T_10744315030,S_32048416,0.1.3.1,mc,MS_7103,MS_7103_POD_101,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
28008,T_10744315030,S_32048416,0.1.3.2,mc,MS_7103,MS_7103_POD_101,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
28001,T_10744315030,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_319,10.0
28006,T_10744315030,S_32048416,0.1.3,rpc,MS_20664,MS_20664_POD_43,rswWe4AhfE,MS_7103,MS_7103_POD_101,3.0
28007,T_10744315030,S_32048416,0.1.3,rpc,MS_20664,MS_20664_POD_43,rswWe4AhfE,MS_7103,MS_7103_POD_101,2.0
28002,T_10744315030,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_319,l1UOM53a6T,MS_20664,MS_20664_POD_43,8.0
28002,T_10744315030,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_319,l1UOM53a6T,MS_20664,MS_20664_POD_43,9.0
72148,T_11147985819,S_32048416,0.1.3,rpc,MS_20664,MS_20664_POD_209,rswWe4AhfE,MS_7103,MS_7103_POD_19,2.0
72148,T_11147985819,S_32048416,0.1.3,rpc,MS_20664,MS_20664_POD_209,rswWe4AhfE,MS_7103,MS_7103_POD_19,3.0
72148,T_11147985819,S_32048416,0.1.3.1,mc,MS_7103,MS_7103_POD_19,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
72149,T_11147985819,S_32048416,0.1.3.2,mc,MS_7103,MS_7103_POD_19,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
72145,T_11147985819,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_396,l1UOM53a6T,MS_20664,MS_20664_POD_209,7.0
72142,T_11147985819,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_396,l1UOM53a6T,MS_20664,MS_20664_POD_209,11.0
72142,T_11147985819,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_396,11.0
72146,T_11147985819,S_32048416,0.1.2,mc,MS_20664,MS_20664_POD_209,F1tzV5nhYW,MS_37691,MS_37691_POD_5543,2.0
72145,T_11147985819,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_209,q0Y1mhsdUg,MS_66701,MS_66701_POD_7,1.0
7193,T_1150061722,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_187,9.0
7193,T_1150061722,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_187,l1UOM53a6T,MS_20664,MS_20664_POD_379,9.0
7193,T_1150061722,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_187,l1UOM53a6T,MS_20664,MS_20664_POD_379,8.0
7193,T_1150061722,S_32048416,0.1.1,mc,MS_20664,MS_20664_POD_379,F1tzV5nhYW,MS_37691,MS_37691_POD_5543,2.0
7196,T_1150061722,S_32048416,0.1.3,mc,MS_20664,MS_20664_POD_379,F1tzV5nhYW,MS_37691,MS_37691_POD_5543,2.0
7195,T_1150061722,S_32048416,0.1.2,db,MS_20664,MS_20664_POD_379,q0Y1mhsdUg,MS_66701,MS_66701_POD_4,1.0
7198,T_1150061722,S_32048416,0.1.4,rpc,MS_20664,MS_20664_POD_379,rswWe4AhfE,MS_7103,MS_7103_POD_56,2.0
7198,T_1150061722,S_32048416,0.1.4,rpc,MS_20664,MS_20664_POD_379,rswWe4AhfE,MS_7103,MS_7103_POD_56,3.0
7199,T_1150061722,S_32048416,0.1.4.2,mc,MS_7103,MS_7103_POD_56,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,0.0
7198,T_1150061722,S_32048416,0.1.4.1,mc,MS_7103,MS_7103_POD_56,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
170599,T_11539467406,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_259,7.0
170599,T_11539467406,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_259,l1UOM53a6T,MS_20664,MS_20664_POD_58,7.0
170600,T_11539467406,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_259,l1UOM53a6T,MS_20664,MS_20664_POD_58,6.0
170601,T_11539467406,S_32048416,0.1.2,mc,MS_20664,MS_20664_POD_58,F1tzV5nhYW,MS_37691,MS_37691_POD_5543,1.0
170602,T_11539467406,S_32048416,0.1.3,rpc,MS_20664,MS_20664_POD_58,rswWe4AhfE,MS_7103,MS_7103_POD_13,3.0
170602,T_11539467406,S_32048416,0.1.3,rpc,MS_20664,MS_20664_POD_58,rswWe4AhfE,MS_7103,MS_7103_POD_13,2.0
170600,T_11539467406,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_58,q0Y1mhsdUg,MS_66701,MS_66701_POD_9,1.0
170603,T_11539467406,S_32048416,0.1.3.1,mc,MS_7103,MS_7103_POD_13,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
12013,T_11630101278,S_32048416,0.1.1,db,MS_20664,MS_20664_POD_478,q0Y1mhsdUg,MS_66701,MS_66701_POD_6,1.0
12015,T_11630101278,S_32048416,0.1.3,rpc,MS_20664,MS_20664_POD_478,rswWe4AhfE,MS_7103,MS_7103_POD_88,5.0
12016,T_11630101278,S_32048416,0.1.3,rpc,MS_20664,MS_20664_POD_478,rswWe4AhfE,MS_7103,MS_7103_POD_88,3.0
12018,T_11630101278,S_32048416,0.1.3.2,mc,MS_7103,MS_7103_POD_88,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
12016,T_11630101278,S_32048416,0.1.3.1,mc,MS_7103,MS_7103_POD_88,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,2.0
12013,T_11630101278,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_251,8.0
12013,T_11630101278,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_251,l1UOM53a6T,MS_20664,MS_20664_POD_478,8.0
12013,T_11630101278,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_251,l1UOM53a6T,MS_20664,MS_20664_POD_478,8.0
12014,T_11630101278,S_32048416,0.1.2,mc,MS_20664,MS_20664_POD_478,F1tzV5nhYW,MS_37691,MS_37691_POD_5543,1.0
100564,T_11684591826,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_301,6.0
100565,T_11684591826,S_32048416,0.1.2,db,MS_20664,MS_20664_POD_395,q0Y1mhsdUg,MS_66701,MS_66701_POD_7,1.0
100564,T_11684591826,S_32048416,0.1.1,mc,MS_20664,MS_20664_POD_395,F1tzV5nhYW,MS_37691,MS_37691_POD_5543,1.0
100567,T_11684591826,S_32048416,0.1.3.1,mc,MS_7103,MS_7103_POD_76,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
100564,T_11684591826,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_301,l1UOM53a6T,MS_20664,MS_20664_POD_395,5.0
100564,T_11684591826,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_301,l1UOM53a6T,MS_20664,MS_20664_POD_395,6.0
100567,T_11684591826,S_32048416,0.1.3,rpc,MS_20664,MS_20664_POD_395,rswWe4AhfE,MS_7103,MS_7103_POD_76,2.0
100567,T_11684591826,S_32048416,0.1.3,rpc,MS_20664,MS_20664_POD_395,rswWe4AhfE,MS_7103,MS_7103_POD_76,1.0
138596,T_11820858302,S_32048416,0.1.1,mc,MS_20664,MS_20664_POD_166,F1tzV5nhYW,MS_37691,MS_37691_POD_5543,1.0
138595,T_11820858302,S_32048416,0,http,USER,USER,s4of8xH9w2,MS_9570,MS_9570_POD_195,7.0
138598,T_11820858302,S_32048416,0.1.3,rpc,MS_20664,MS_20664_POD_166,rswWe4AhfE,MS_7103,MS_7103_POD_101,3.0
138599,T_11820858302,S_32048416,0.1.3,rpc,MS_20664,MS_20664_POD_166,rswWe4AhfE,MS_7103,MS_7103_POD_101,2.0
138596,T_11820858302,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_195,l1UOM53a6T,MS_20664,MS_20664_POD_166,5.0
138595,T_11820858302,S_32048416,0.1,rpc,MS_9570,MS_9570_POD_195,l1UOM53a6T,MS_20664,MS_20664_POD_166,7.0
138598,T_11820858302,S_32048416,0.1.2,db,MS_20664,MS_20664_POD_166,q0Y1mhsdUg,MS_66701,MS_66701_POD_3,0.0
138600,T_11820858302,S_32048416,0.1.3.2,mc,MS_7103,MS_7103_POD_101,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
138599,T_11820858302,S_32048416,0.1.3.1,mc,MS_7103,MS_7103_POD_101,p3jLeoRGGE,MS_37691,MS_37691_POD_3038,1.0
